col	row	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
3	5	37	0.0	0.0	nan	nan	0.0	0.0
3	5	34	0.0	0.0	nan	nan	0.0	0.0
3	5	31	0.0	0.0	nan	nan	0.0	0.0
3	5	28	0.0	0.0	nan	nan	0.0	0.0
3	6	100	5.0	0.0	11.581	0.502	1.0	1.0
3	6	97	5.0	0.0	11.903	0.301	1.0	1.0
3	6	94	4.903	0.301	11.968	0.18	1.0	1.0
3	6	91	4.387	0.495	12.032	0.18	1.0	1.0
3	6	88	4.065	0.25	12.387	0.495	1.0	1.0
3	6	85	4.0	0.0	12.581	0.502	1.0	1.0
3	6	82	4.032	0.18	12.871	0.341	1.0	1.0
3	6	79	4.0	0.0	13.226	0.497	1.0	1.0
3	6	76	3.968	0.18	13.613	0.495	1.0	1.0
3	6	73	3.806	0.402	14.065	0.442	1.0	1.0
3	6	70	3.516	0.508	14.323	0.653	1.0	1.0
3	6	67	3.194	0.402	15.129	0.67	1.0	1.0
3	6	64	3.0	0.0	15.677	0.475	1.0	1.0
3	6	61	2.935	0.25	16.742	1.064	1.0	1.0
3	6	58	2.71	0.461	17.903	0.908	1.0	1.0
3	6	55	2.129	0.341	19.71	1.792	1.0	1.0
3	6	52	1.677	0.475	22.806	2.182	1.0	1.0
3	6	49	1.033	0.718	26.542	4.364	0.742	0.774
3	6	46	0.032	0.18	28.0	0.0	0.032	0.032
3	6	43	0.0	0.0	nan	nan	0.0	0.0
3	6	40	0.0	0.0	nan	nan	0.0	0.0
3	6	37	0.0	0.0	nan	nan	0.0	0.0
3	6	34	0.0	0.0	nan	nan	0.0	0.0
3	6	31	0.0	0.0	nan	nan	0.0	0.0
3	6	28	0.0	0.0	nan	nan	0.0	0.0
3	7	100	5.0	0.0	11.71	0.461	1.0	1.0
3	7	97	4.871	0.341	11.935	0.25	1.0	1.0
3	7	94	4.742	0.445	12.0	0.258	1.0	1.0
3	7	91	4.323	0.475	12.065	0.25	1.0	1.0
3	7	88	4.161	0.374	12.258	0.445	1.0	1.0
3	7	85	4.032	0.18	12.677	0.475	1.0	1.0
3	7	82	4.0	0.0	13.0	0.0	1.0	1.0
3	7	79	3.871	0.718	13.167	0.531	0.968	0.968
3	7	76	4.0	0.0	13.613	0.495	1.0	1.0
3	7	73	3.839	0.374	13.935	0.442	1.0	1.0
3	7	70	3.355	0.486	14.613	0.667	1.0	1.0
3	7	67	3.129	0.341	15.032	0.482	1.0	1.0
3	7	64	3.032	0.18	15.871	0.718	1.0	1.0
3	7	61	2.968	0.18	16.839	0.969	1.0	1.0
3	7	58	2.645	0.486	17.774	0.92	1.0	1.0
3	7	55	2.0	0.447	19.903	1.469	1.0	1.0
3	7	52	1.645	0.486	22.258	2.065	1.0	1.0
3	7	49	1.148	0.662	28.556	5.437	0.742	0.871
3	7	46	0.034	0.186	33.667	10.504	0.032	0.097
3	7	43	0.0	0.0	nan	nan	0.0	0.0
3	7	40	0.0	0.0	nan	nan	0.0	0.0
3	7	37	0.0	0.0	nan	nan	0.0	0.0
3	7	34	0.0	0.0	nan	nan	0.0	0.0
3	7	31	0.0	0.0	nan	nan	0.0	0.0
3	7	28	0.0	0.0	nan	nan	0.0	0.0
3	8	100	5.0	0.0	11.677	0.475	1.0	1.0
3	8	97	4.935	0.25	11.935	0.25	1.0	1.0
3	8	94	4.806	0.402	12.0	0.0	1.0	1.0
3	8	91	4.355	0.486	12.032	0.315	1.0	1.0
3	8	88	4.129	0.341	12.226	0.425	1.0	1.0
3	8	85	4.065	0.25	12.581	0.502	1.0	1.0
3	8	82	4.0	0.0	13.0	0.258	1.0	1.0
3	8	79	4.0	0.0	13.065	0.359	1.0	1.0
3	8	76	4.0	0.0	13.419	0.502	1.0	1.0
3	8	73	3.806	0.402	14.0	0.516	1.0	1.0
3	8	70	3.387	0.495	14.484	0.508	1.0	1.0
3	8	67	3.161	0.374	15.161	0.454	1.0	1.0
3	8	64	3.0	0.0	15.871	0.562	1.0	1.0
3	8	61	2.903	0.301	16.903	1.076	1.0	1.0
3	8	58	2.645	0.486	18.065	1.181	1.0	1.0
3	8	55	2.0	0.258	19.742	1.365	1.0	1.0
3	8	52	1.645	0.551	23.065	2.932	1.0	1.0
3	8	49	1.25	0.585	27.034	4.444	0.839	0.935
3	8	46	0.0	0.0	35.5	0.707	0.0	0.065
3	8	43	0.0	0.0	nan	nan	0.0	0.0
3	8	40	0.0	0.0	nan	nan	0.0	0.0
3	8	37	0.0	0.0	nan	nan	0.0	0.0
3	8	34	0.0	0.0	nan	nan	0.0	0.0
3	8	31	0.0	0.0	nan	nan	0.0	0.0
3	8	28	0.0	0.0	nan	nan	0.0	0.0
3	9	100	5.0	0.0	11.613	0.495	1.0	1.0
3	9	97	4.903	0.301	12.0	0.0	1.0	1.0
3	9	94	4.871	0.341	11.968	0.18	1.0	1.0
3	9	91	4.516	0.508	12.129	0.341	1.0	1.0
3	9	88	4.097	0.301	12.226	0.425	1.0	1.0
3	9	85	4.0	0.0	12.613	0.558	1.0	1.0
3	9	82	4.0	0.0	12.839	0.454	1.0	1.0
3	9	79	4.0	0.0	13.065	0.25	1.0	1.0
3	9	76	4.0	0.0	13.613	0.495	1.0	1.0
3	9	73	3.968	0.18	14.097	0.473	1.0	1.0
3	9	70	3.355	0.486	14.548	0.568	1.0	1.0
3	9	67	3.129	0.341	15.226	0.56	1.0	1.0
3	9	64	3.032	0.18	15.871	0.67	1.0	1.0
3	9	61	2.968	0.18	16.516	0.962	1.0	1.0
3	9	58	2.645	0.486	18.0	1.592	1.0	1.0
3	9	55	2.194	0.402	19.645	1.743	1.0	1.0
3	9	52	1.867	0.434	23.387	3.283	0.968	1.0
3	9	49	0.885	0.653	29.083	5.429	0.613	0.774
3	9	46	0.032	0.18	26.0	0.0	0.032	0.032
3	9	43	0.0	0.0	nan	nan	0.0	0.0
3	9	40	0.0	0.0	nan	nan	0.0	0.0
3	9	37	0.0	0.0	nan	nan	0.0	0.0
3	9	34	0.0	0.0	nan	nan	0.0	0.0
3	9	31	0.0	0.0	nan	nan	0.0	0.0
3	9	28	0.0	0.0	nan	nan	0.0	0.0
3	10	100	5.0	0.0	11.645	0.486	1.0	1.0
3	10	97	5.0	0.0	12.0	0.0	1.0	1.0
3	10	94	4.903	0.301	12.0	0.258	1.0	1.0
3	10	91	4.581	0.502	12.032	0.315	1.0	1.0
3	10	88	4.161	0.374	12.226	0.425	1.0	1.0
3	10	85	4.065	0.359	12.548	0.506	1.0	1.0
3	10	82	4.0	0.0	12.968	0.315	1.0	1.0
3	10	79	4.0	0.0	13.097	0.473	1.0	1.0
3	10	76	3.935	0.25	13.516	0.57	1.0	1.0
3	10	73	3.839	0.374	14.065	0.442	1.0	1.0
3	10	70	3.484	0.508	14.484	0.851	1.0	1.0
3	10	67	3.194	0.402	15.0	0.577	1.0	1.0
3	10	64	3.0	0.0	15.71	0.643	1.0	1.0
3	10	61	3.0	0.0	16.581	0.765	1.0	1.0
3	10	58	2.581	0.564	18.065	1.031	1.0	1.0
3	10	55	2.065	0.359	19.903	2.119	1.0	1.0
3	10	52	1.677	0.541	22.71	2.807	1.0	1.0
3	10	49	1.143	0.651	28.407	4.846	0.774	0.871
3	10	46	0.0	0.0	35.0	0.0	0.0	0.032
3	10	43	0.0	0.0	nan	nan	0.0	0.0
3	10	40	0.0	0.0	nan	nan	0.0	0.0
3	10	37	0.0	0.0	nan	nan	0.0	0.0
3	10	34	0.0	0.0	nan	nan	0.0	0.0
3	10	31	0.0	0.0	nan	nan	0.0	0.0
3	10	28	0.0	0.0	nan	nan	0.0	0.0
3	11	100	5.0	0.0	11.677	0.475	1.0	1.0
3	11	97	4.935	0.25	11.903	0.301	1.0	1.0
3	11	94	4.742	0.445	12.032	0.315	1.0	1.0
3	11	91	4.452	0.506	12.129	0.341	1.0	1.0
3	11	88	4.194	0.402	12.323	0.475	1.0	1.0
3	11	85	4.065	0.25	12.742	0.445	1.0	1.0
3	11	82	4.0	0.0	12.903	0.301	1.0	1.0
3	11	79	4.0	0.0	13.129	0.499	1.0	1.0
3	11	76	4.0	0.0	13.484	0.508	1.0	1.0
3	11	73	3.613	0.495	14.097	0.396	1.0	1.0
3	11	70	3.484	0.508	14.484	0.57	1.0	1.0
3	11	67	3.129	0.341	15.032	0.547	1.0	1.0
3	11	64	3.032	0.18	15.871	0.991	1.0	1.0
3	11	61	2.935	0.25	16.742	0.773	1.0	1.0
3	11	58	2.645	0.486	17.871	0.991	1.0	1.0
3	11	55	2.323	0.475	19.258	1.365	1.0	1.0
3	11	52	1.774	0.56	23.033	3.489	0.968	0.968
3	11	49	1.231	0.71	29.111	4.854	0.71	0.871
3	11	46	0.034	0.186	34.667	8.737	0.032	0.097
3	11	43	0.0	0.0	nan	nan	0.0	0.0
3	11	40	0.0	0.0	nan	nan	0.0	0.0
3	11	37	0.0	0.0	nan	nan	0.0	0.0
3	11	34	0.0	0.0	nan	nan	0.0	0.0
3	11	31	0.0	0.0	nan	nan	0.0	0.0
3	11	28	0.0	0.0	nan	nan	0.0	0.0
3	12	100	4.968	0.18	11.774	0.425	1.0	1.0
3	12	97	4.968	0.18	11.71	0.461	1.0	1.0
3	12	94	4.645	0.486	12.032	0.18	1.0	1.0
3	12	91	4.387	0.495	12.129	0.341	1.0	1.0
3	12	88	4.129	0.341	12.29	0.461	1.0	1.0
3	12	85	4.0	0.0	12.677	0.475	1.0	1.0
3	12	82	4.0	0.0	12.935	0.25	1.0	1.0
3	12	79	4.0	0.0	13.29	0.461	1.0	1.0
3	12	76	3.968	0.18	13.613	0.495	1.0	1.0
3	12	73	3.774	0.425	14.129	0.619	1.0	1.0
3	12	70	3.452	0.506	14.516	0.57	1.0	1.0
3	12	67	3.129	0.341	15.194	0.654	1.0	1.0
3	12	64	3.0	0.0	15.581	0.62	1.0	1.0
3	12	61	2.968	0.18	16.839	0.779	1.0	1.0
3	12	58	2.613	0.495	17.871	1.056	1.0	1.0
3	12	55	2.161	0.454	19.645	1.518	1.0	1.0
3	12	52	1.645	0.486	23.161	2.934	1.0	1.0
3	12	49	1.174	0.834	29.8	5.686	0.548	0.806
3	12	46	0.172	0.468	31.167	6.432	0.129	0.194
3	12	43	0.0	0.0	nan	nan	0.0	0.0
3	12	40	0.0	0.0	nan	nan	0.0	0.0
3	12	37	0.0	0.0	nan	nan	0.0	0.0
3	12	34	0.0	0.0	nan	nan	0.0	0.0
3	12	31	0.0	0.0	nan	nan	0.0	0.0
3	12	28	0.0	0.0	nan	nan	0.0	0.0
4	3	100	5.0	0.0	11.484	0.508	1.0	1.0
4	3	97	4.871	0.341	11.903	0.396	1.0	1.0
4	3	94	4.903	0.301	12.0	0.258	1.0	1.0
4	3	91	4.419	0.502	12.032	0.315	1.0	1.0
4	3	88	4.065	0.25	12.258	0.445	1.0	1.0
4	3	85	4.065	0.25	12.677	0.541	1.0	1.0
4	3	82	4.0	0.0	12.871	0.341	1.0	1.0
4	3	79	4.0	0.0	13.161	0.454	1.0	1.0
4	3	76	4.0	0.258	13.419	0.564	1.0	1.0
4	3	73	3.935	0.25	14.065	0.512	1.0	1.0
4	3	70	3.484	0.508	14.29	0.588	1.0	1.0
4	3	67	3.161	0.374	15.129	0.67	1.0	1.0
4	3	64	3.0	0.0	15.419	0.564	1.0	1.0
4	3	61	2.968	0.18	16.548	1.028	1.0	1.0
4	3	58	2.677	0.475	18.032	1.472	1.0	1.0
4	3	55	2.065	0.442	19.71	1.488	1.0	1.0
4	3	52	1.871	0.499	22.677	3.798	1.0	1.0
4	3	49	1.28	0.678	29.714	5.906	0.71	0.903
4	3	46	0.138	0.351	30.667	6.022	0.129	0.194
4	3	43	0.0	0.0	nan	nan	0.0	0.0
4	3	40	0.0	0.0	nan	nan	0.0	0.0
4	3	37	0.0	0.0	nan	nan	0.0	0.0
4	3	34	0.0	0.0	nan	nan	0.0	0.0
4	3	31	0.0	0.0	nan	nan	0.0	0.0
4	3	28	0.0	0.0	nan	nan	0.0	0.0
4	4	100	5.0	0.0	11.613	0.495	1.0	1.0
4	4	97	4.968	0.18	11.935	0.25	1.0	1.0
4	4	94	4.871	0.341	12.0	0.0	1.0	1.0
4	4	91	4.677	0.475	12.032	0.18	1.0	1.0
4	4	88	4.161	0.374	12.323	0.475	1.0	1.0
4	4	85	4.032	0.18	12.516	0.508	1.0	1.0
4	4	82	4.0	0.0	13.0	0.258	1.0	1.0
4	4	79	4.0	0.0	13.194	0.402	1.0	1.0
4	4	76	4.0	0.0	13.484	0.57	1.0	1.0
4	4	73	3.935	0.25	13.839	0.523	1.0	1.0
4	4	70	3.452	0.506	14.452	0.506	1.0	1.0
4	4	67	3.226	0.425	14.839	0.638	1.0	1.0
4	4	64	3.0	0.258	15.742	1.125	1.0	1.0
4	4	61	2.968	0.18	16.516	0.811	1.0	1.0
4	4	58	2.613	0.495	17.935	1.153	1.0	1.0
4	4	55	2.032	0.18	20.516	1.671	1.0	1.0
4	4	52	1.677	0.541	22.667	2.426	0.968	0.968
4	4	49	1.08	0.64	29.222	5.793	0.677	0.871
4	4	46	0.1	0.305	30.5	4.796	0.097	0.129
4	4	43	0.0	0.0	nan	nan	0.0	0.0
4	4	40	0.0	0.0	nan	nan	0.0	0.0
4	4	37	0.0	0.0	nan	nan	0.0	0.0
4	4	34	0.0	0.0	nan	nan	0.0	0.0
4	4	31	0.0	0.0	nan	nan	0.0	0.0
4	4	28	0.0	0.0	nan	nan	0.0	0.0
4	5	100	5.0	0.0	11.516	0.508	1.0	1.0
4	5	97	4.968	0.18	11.839	0.374	1.0	1.0
4	5	94	4.774	0.425	12.0	0.258	1.0	1.0
4	5	91	4.516	0.508	12.0	0.0	1.0	1.0
4	5	88	4.226	0.425	12.226	0.425	1.0	1.0
4	5	85	4.065	0.25	12.548	0.506	1.0	1.0
4	5	82	4.0	0.0	12.806	0.402	1.0	1.0
4	5	79	4.0	0.0	13.194	0.402	1.0	1.0
4	5	76	3.935	0.25	13.452	0.675	1.0	1.0
4	5	73	3.71	0.461	13.935	0.442	1.0	1.0
4	5	70	3.548	0.506	14.419	0.502	1.0	1.0
4	5	67	3.161	0.374	15.129	0.67	1.0	1.0
4	5	64	3.0	0.0	15.871	0.806	1.0	1.0
4	5	61	2.935	0.25	16.903	0.908	1.0	1.0
4	5	58	2.742	0.445	17.839	1.098	1.0	1.0
4	5	55	2.129	0.499	19.935	2.954	1.0	1.0
4	5	52	1.774	0.497	22.677	3.156	1.0	1.0
4	5	49	0.966	0.499	28.556	4.917	0.806	0.871
4	5	46	0.25	0.518	30.444	5.27	0.194	0.29
4	5	43	0.0	0.0	nan	nan	0.0	0.0
4	5	40	0.0	0.0	nan	nan	0.0	0.0
4	5	37	0.0	0.0	nan	nan	0.0	0.0
4	5	34	0.0	0.0	nan	nan	0.0	0.0
4	5	31	0.0	0.0	nan	nan	0.0	0.0
4	5	28	0.0	0.0	nan	nan	0.0	0.0
4	6	100	4.935	0.25	11.774	0.425	1.0	1.0
4	6	97	4.968	0.18	11.871	0.341	1.0	1.0
4	6	94	4.806	0.402	11.935	0.25	1.0	1.0
4	6	91	4.484	0.508	12.097	0.301	1.0	1.0
4	6	88	4.097	0.301	12.355	0.486	1.0	1.0
4	6	85	4.065	0.25	12.677	0.475	1.0	1.0
4	6	82	4.0	0.0	12.871	0.341	1.0	1.0
4	6	79	4.0	0.0	13.129	0.341	1.0	1.0
4	6	76	4.0	0.0	13.548	0.506	1.0	1.0
4	6	73	3.903	0.301	13.935	0.512	1.0	1.0
4	6	70	3.387	0.495	14.29	0.643	1.0	1.0
4	6	67	3.129	0.341	15.161	0.688	1.0	1.0
4	6	64	3.032	0.18	15.613	0.615	1.0	1.0
4	6	61	3.0	0.0	16.71	0.643	1.0	1.0
4	6	58	2.806	0.402	17.839	0.779	1.0	1.0
4	6	55	2.065	0.25	20.065	1.436	1.0	1.0
4	6	52	1.733	0.45	22.903	3.919	0.968	1.0
4	6	49	1.267	0.521	27.0	4.243	0.935	0.968
4	6	46	0.067	0.365	32.0	8.485	0.032	0.065
4	6	43	0.0	0.0	nan	nan	0.0	0.0
4	6	40	0.0	0.0	nan	nan	0.0	0.0
4	6	37	0.0	0.0	nan	nan	0.0	0.0
4	6	34	0.0	0.0	nan	nan	0.0	0.0
4	6	31	0.0	0.0	nan	nan	0.0	0.0
4	6	28	0.0	0.0	nan	nan	0.0	0.0
4	7	100	4.968	0.18	11.548	0.506	1.0	1.0
4	7	97	4.871	0.341	11.871	0.341	1.0	1.0
4	7	94	4.806	0.402	12.0	0.0	1.0	1.0
4	7	91	4.387	0.495	12.032	0.18	1.0	1.0
4	7	88	4.097	0.301	12.194	0.402	1.0	1.0
4	7	85	4.0	0.0	12.581	0.564	1.0	1.0
4	7	82	4.0	0.0	12.903	0.301	1.0	1.0
4	7	79	4.0	0.0	13.194	0.402	1.0	1.0
4	7	76	3.968	0.18	13.484	0.508	1.0	1.0
4	7	73	3.903	0.301	13.935	0.68	1.0	1.0
4	7	70	3.548	0.506	14.613	0.667	1.0	1.0
4	7	67	3.161	0.374	14.871	0.619	1.0	1.0
4	7	64	3.065	0.25	16.032	0.875	1.0	1.0
4	7	61	2.871	0.341	16.774	1.055	1.0	1.0
4	7	58	2.677	0.475	18.0	1.155	1.0	1.0
4	7	55	2.129	0.499	19.194	1.621	1.0	1.0
4	7	52	1.71	0.461	22.806	2.535	1.0	1.0
4	7	49	1.034	0.778	27.87	4.383	0.677	0.742
4	7	46	0.033	0.183	34.0	1.414	0.032	0.065
4	7	43	0.0	0.0	nan	nan	0.0	0.0
4	7	40	0.0	0.0	nan	nan	0.0	0.0
4	7	37	0.0	0.0	nan	nan	0.0	0.0
4	7	34	0.0	0.0	nan	nan	0.0	0.0
4	7	31	0.0	0.0	nan	nan	0.0	0.0
4	7	28	0.0	0.0	nan	nan	0.0	0.0
4	8	100	4.968	0.18	11.839	0.374	1.0	1.0
4	8	97	5.0	0.0	11.839	0.374	1.0	1.0
4	8	94	4.742	0.445	11.968	0.18	1.0	1.0
4	8	91	4.419	0.502	12.065	0.25	1.0	1.0
4	8	88	4.097	0.301	12.194	0.402	1.0	1.0
4	8	85	4.032	0.18	12.516	0.508	1.0	1.0
4	8	82	4.0	0.0	12.903	0.396	1.0	1.0
4	8	79	4.032	0.18	13.226	0.425	1.0	1.0
4	8	76	3.968	0.18	13.484	0.57	1.0	1.0
4	8	73	3.903	0.301	14.032	0.407	1.0	1.0
4	8	70	3.452	0.506	14.484	0.57	1.0	1.0
4	8	67	3.097	0.301	14.935	0.574	1.0	1.0
4	8	64	3.032	0.18	15.806	0.654	1.0	1.0
4	8	61	3.032	0.18	16.452	0.768	1.0	1.0
4	8	58	2.581	0.502	18.129	1.231	1.0	1.0
4	8	55	2.129	0.428	20.0	1.826	1.0	1.0
4	8	52	1.742	0.514	22.516	2.127	1.0	1.0
4	8	49	1.222	0.751	28.5	4.835	0.71	0.839
4	8	46	0.0	0.0	nan	nan	0.0	0.0
4	8	43	0.0	0.0	nan	nan	0.0	0.0
4	8	40	0.0	0.0	nan	nan	0.0	0.0
4	8	37	0.0	0.0	nan	nan	0.0	0.0
4	8	34	0.0	0.0	nan	nan	0.0	0.0
4	8	31	0.0	0.0	nan	nan	0.0	0.0
4	8	28	0.0	0.0	nan	nan	0.0	0.0
4	9	100	5.0	0.0	11.742	0.445	1.0	1.0
4	9	97	4.935	0.25	11.935	0.25	1.0	1.0
4	9	94	4.806	0.402	12.032	0.18	1.0	1.0
4	9	91	4.258	0.445	12.0	0.0	1.0	1.0
4	9	88	4.097	0.301	12.323	0.475	1.0	1.0
4	9	85	4.065	0.25	12.581	0.502	1.0	1.0
4	9	82	4.0	0.0	12.903	0.301	1.0	1.0
4	9	79	4.0	0.0	13.161	0.454	1.0	1.0
4	9	76	3.935	0.25	13.484	0.57	1.0	1.0
4	9	73	3.903	0.301	14.0	0.516	1.0	1.0
4	9	70	3.516	0.508	14.452	0.568	1.0	1.0
4	9	67	3.129	0.341	15.097	0.746	1.0	1.0
4	9	64	3.0	0.0	15.581	0.672	1.0	1.0
4	9	61	2.968	0.18	16.839	0.898	1.0	1.0
4	9	58	2.548	0.568	18.065	0.964	1.0	1.0
4	9	55	2.226	0.497	19.065	1.315	1.0	1.0
4	9	52	1.645	0.551	22.839	3.569	1.0	1.0
4	9	49	1.0	0.886	28.381	5.491	0.613	0.677
4	9	46	0.2	0.484	30.667	4.844	0.161	0.194
4	9	43	0.0	0.0	nan	nan	0.0	0.0
4	9	40	0.0	0.0	nan	nan	0.0	0.0
4	9	37	0.0	0.0	nan	nan	0.0	0.0
4	9	34	0.0	0.0	nan	nan	0.0	0.0
4	9	31	0.0	0.0	nan	nan	0.0	0.0
4	9	28	0.0	0.0	nan	nan	0.0	0.0
4	10	100	5.0	0.0	11.742	0.445	1.0	1.0
4	10	97	4.935	0.25	11.903	0.301	1.0	1.0
4	10	94	4.839	0.374	11.968	0.18	1.0	1.0
4	10	91	4.613	0.495	12.032	0.18	1.0	1.0
4	10	88	4.161	0.374	12.129	0.341	1.0	1.0
4	10	85	4.097	0.301	12.677	0.475	1.0	1.0
4	10	82	4.032	0.18	12.806	0.477	1.0	1.0
4	10	79	4.0	0.0	13.129	0.341	1.0	1.0
4	10	76	3.968	0.18	13.419	0.502	1.0	1.0
4	10	73	3.935	0.25	13.774	0.425	1.0	1.0
4	10	70	3.452	0.506	14.452	0.506	1.0	1.0
4	10	67	3.161	0.374	15.129	0.619	1.0	1.0
4	10	64	3.032	0.18	15.613	0.615	1.0	1.0
4	10	61	3.0	0.0	16.613	0.919	1.0	1.0
4	10	58	2.419	0.502	18.516	1.262	1.0	1.0
4	10	55	2.065	0.25	19.452	0.995	1.0	1.0
4	10	52	1.806	0.402	23.097	2.612	1.0	1.0
4	10	49	1.04	0.611	28.852	5.362	0.677	0.871
4	10	46	0.194	0.477	27.2	5.495	0.161	0.161
4	10	43	0.0	0.0	nan	nan	0.0	0.0
4	10	40	0.0	0.0	nan	nan	0.0	0.0
4	10	37	0.0	0.0	nan	nan	0.0	0.0
4	10	34	0.0	0.0	nan	nan	0.0	0.0
4	10	31	0.0	0.0	nan	nan	0.0	0.0
4	10	28	0.0	0.0	nan	nan	0.0	0.0
4	11	100	5.0	0.0	11.516	0.508	1.0	1.0
4	11	97	4.935	0.25	11.903	0.301	1.0	1.0
4	11	94	4.645	0.486	12.0	0.0	1.0	1.0
4	11	91	4.258	0.445	12.065	0.25	1.0	1.0
4	11	88	4.226	0.425	12.194	0.402	1.0	1.0
4	11	85	4.032	0.18	12.613	0.495	1.0	1.0
4	11	82	4.0	0.0	12.903	0.301	1.0	1.0
4	11	79	4.0	0.0	13.065	0.25	1.0	1.0
4	11	76	3.968	0.18	13.548	0.506	1.0	1.0
4	11	73	3.806	0.402	14.032	0.605	1.0	1.0
4	11	70	3.516	0.508	14.516	0.677	1.0	1.0
4	11	67	3.226	0.425	14.871	0.619	1.0	1.0
4	11	64	3.0	0.0	15.806	0.654	1.0	1.0
4	11	61	3.0	0.0	16.581	0.992	1.0	1.0
4	11	58	2.806	0.402	17.613	0.919	1.0	1.0
4	11	55	2.161	0.454	19.484	1.208	1.0	1.0
4	11	52	1.806	0.402	23.258	2.422	1.0	1.0
4	11	49	1.179	0.772	28.08	5.552	0.71	0.806
4	11	46	0.148	0.362	31.5	7.445	0.129	0.258
4	11	43	0.0	0.0	nan	nan	0.0	0.0
4	11	40	0.0	0.0	nan	nan	0.0	0.0
